Raw Symbols
Total Count  : 65687
Total Size   : 5941252
Unattributed : 1219166
--------------------------------------
Sorted by Size
        Size Section/Type  Name                                                                                                                      Source
        1908            2  void __cdecl MlasPool3DKernel<T>(struct MLAS_POOL_WORK_BLOCK const *,unsigned __int64,float const *,float *)
        1903            5  void std::_Hash<T>::insert<T>(class std::_List_unchecked_const_iterator<T>, class std::_List_unchecked_const_iterator<T>)
        1863            4  struct std::pair<T> std::_Hash<T>::_Try_emplace<T>(const __int64 & const)
        1848            3  public: __cdecl onnxruntime::BitShift<T>::BitShift<T>(class onnxruntime::OpKernelInfo const &)
        1806           10  public: virtual class onnxruntime::common::Status __cdecl onnxruntime::Abs<T>::Compute(class onnxruntime::OpKernelContext *)const
        1803            5  struct std::_List_node<T> * std::_Hash<T>::_Unchecked_erase(struct std::_List_node<T> *, struct std::_List_node<T> *)
        1776            2  private: class onnxruntime::common::Status __cdecl onnxruntime::ml::CastMap::ComputeImpl<T>(class onnxruntime::OpKernelContext &,class std::basic_string<T>)const
        1756            2  public: virtual long __cdecl Dml::ExecutionProviderImpl::ExecuteOperator(struct IDMLCompiledOperator *,struct DML_BUFFER_BINDING const *,class gsl::span<T>,class gsl::span<T>)const
        1748            2  public: virtual class onnxruntime::common::Status __cdecl onnxruntime::ReduceLogSum<T>::Compute(class onnxruntime::OpKernelContext *)const
        1742            4  private: class std::basic_string<T> const * __cdecl Windows::AI::MachineLearning::Adapter::OpNodeInfoWrapper<T>::GetStringAttribute(char const *,unsigned int)const
        1741            2  public: virtual class onnxruntime::common::Status __cdecl onnxruntime::ReduceL2<T>::Compute(class onnxruntime::OpKernelContext *)const
        1734            3  public: class onnx::OpSchema & __cdecl onnx::OpSchema::Attr(class std::basic_string<T>,class std::basic_string<T>,enum onnx::AttributeProto_AttributeType,class std::vector<T> const &)
        1706            7  protected: struct std::_Tree_node<T> * __cdecl std::_Tree<T>::_Copy_nodes<T>(struct std::_Tree_node<T> *,struct std::_Tree_node<T> *,struct std::_Tree<T>::_Copy_tag)
        1704           22  Microsoft::WRL::RuntimeClass<T>::`vftable'
        1704            4  class std::unique_ptr<T> __cdecl onnxruntime::EinsumOp::ReduceSum<T>(class onnxruntime::Tensor const &,class std::vector<T> const &,class std::vector<T> const &,class std::shared_ptr<T>,class onnxruntime::concurrency::ThreadPool *)
        1702          165  private: virtual class std::_Func_base<T> * __cdecl std::_Func_impl_no_alloc<T>::_Move(void *)
        1698            2  public: virtual class onnxruntime::common::Status __cdecl onnxruntime::ReduceL1<T>::Compute(class onnxruntime::OpKernelContext *)const
        1659            2  public: virtual class onnxruntime::common::Status __cdecl onnxruntime::ReduceLogSumExp<T>::Compute(class onnxruntime::OpKernelContext *)const
        1634            2  static void onnxruntime::contrib::BuildQLinearLeakyReluLookupTable<T>(unsigned char *, const class onnxruntime::Tensor *, const class onnxruntime::Tensor *, const class onnxruntime::Tensor *, const class onnxruntime::Tensor *, float)
        1625           13  static class onnxruntime::common::Status `anonymous namespace'
        1608            4  class onnxruntime::common::Status __cdecl onnxruntime::pow_internal::DispatchOnBase<T>(class onnxruntime::OpKernelContext *,class onnxruntime::Tensor const &,class onnxruntime::Tensor const &)
        1588           15  public: void __cdecl std::vector<T>::resize(unsigned __int64)
        1572            4  public: virtual long __cdecl Windows::AI::MachineLearning::Adapter::OpNodeInfoWrapper<T>::GetAttributeElementCount(char const *,enum MLOperatorAttributeType,unsigned int *)const
        1568           14  onnxruntime::SequenceTensorType<T>::`vftable'
        1568           14  onnxruntime::TensorType<T>::`vftable'
        1554            2  public: void __cdecl Eigen::internal::gemm_pack_rhs<T>::operator()(double *,class Eigen::internal::const_blas_data_mapper<T> const &,__int64,__int64,__int64,__int64)
        1552           29  public: __cdecl std::pair<T>::~pair<T>(void)
        1512           14  public: static class onnxruntime::DataTypeImpl const * __cdecl onnxruntime::PrimitiveDataType<T>::Type(void)
        1497            2  private: class onnxruntime::common::Status __cdecl onnxruntime::ml::CastMap::ComputeImpl<T>(class onnxruntime::OpKernelContext &,float)const
        1456           13  onnxruntime::SparseTensorType<T>::`vftable'
        1445            3  public: static void __cdecl Eigen::internal::compute_inverse<T>::run(class Eigen::Map<T> const &,class Eigen::Map<T> &)
        1445            2  private: class onnxruntime::common::Status __cdecl onnxruntime::ml::CastMap::ComputeImpl<T>(class onnxruntime::OpKernelContext &,__int64)const
        1445            2  static void <T>::operator()()
        1428            4  private: class onnxruntime::common::Status __cdecl onnxruntime::ml::Normalizer::Normalize<T>(class onnxruntime::OpKernelContext *)const
        1414            9  public: __cdecl std::vector<T>::vector<T>(class std::initializer_list<T>,class std::allocator<T> const &)
        1402            2  struct std::pair<T> std::_Partition_by_median_guess_unchecked<T>(__int64 *, __int64 *, struct onnxruntime::GreaterValueCmp<T>)
        1402            2  struct std::pair<T> std::_Partition_by_median_guess_unchecked<T>(__int64 *, __int64 *, struct onnxruntime::LesserValueCmp<T>)
        1396            2  public: virtual class onnxruntime::common::Status __cdecl onnxruntime::contrib::CDist<T>::Compute(class onnxruntime::OpKernelContext *)const
        1374            2  static class onnxruntime::common::Status onnxruntime::TopKImpl<T>(class onnxruntime::OpKernelContext *, const class onnxruntime::Tensor *, const int, const unsigned int, bool, bool)
        1360            3  static void onnxruntime::ml::CastInputToFloat<T>(const class onnxruntime::Tensor & const, class gsl::span<T> & const)
        1360            2  public: void __cdecl onnxruntime::ml::detail::TreeEnsembleCommon<T>::compute(class onnxruntime::concurrency::ThreadPool *,class onnxruntime::Tensor const *,class onnxruntime::Tensor *,class onnxruntime::Tensor *)const
        1345          143  static  `onnxruntime::`anonymous namespace'...'::`1'
        1344           48  MLOperatorKernel<T>::`vftable'
        1340            2  void __cdecl onnxruntime::isinf_internal::ComputeImpl<T>(class onnxruntime::Tensor const &,class onnxruntime::Tensor &,bool,bool)
        1338            2  public: virtual class onnxruntime::common::Status __cdecl onnxruntime::RoiAlign<T>::Compute(class onnxruntime::OpKernelContext *)const
        1336            2  public: __cdecl onnxruntime::contrib::LayerNorm<T>::LayerNorm<T>(class onnxruntime::OpKernelInfo const &)
        1326           10  public: __cdecl std::vector<T>::vector<T>(class std::vector<T> const &)
        1320          165  private: virtual class type_info const & __cdecl std::_Func_impl_no_alloc<T>::_Target_type(void)const
        1320            5  static void <T>::operator()(struct onnxruntime::SliceIterator<T> & const)
        1317            6  public: class gsl::span<T> __cdecl onnxruntime::Tensor::MutableDataAsSpan<T>(void)
        1314            2  void __cdecl MlasPool2DKernel<T>(struct MLAS_POOL_WORK_BLOCK const *,unsigned __int64,float const *,float *)
        1287           13  public: void __cdecl google::protobuf::internal::RepeatedPtrFieldBase::MergeFrom<T>(class google::protobuf::internal::RepeatedPtrFieldBase const &)
        1286            2  static class onnxruntime::common::Status onnxruntime::ComputeImplOpset11<T>(class onnxruntime::OpKernelContext *, int, bool, bool)
        1286            2  struct std::pair<T> std::_Hash<T>::emplace<T>(const class std::basic_string<T> & const)
        1276            2  class std::basic_ostream<T> & __cdecl date::operator<
        1260           84  static void Eigen::placeholders::`dynamic initializer for '...''
        1242            2  static struct OrtStatus * OrtCreateValueImplSeqHelperMap<T>(const struct OrtValue * *, unsigned __int64, struct OrtValue * *)
        1237           37  public: __cdecl std::unordered_map<T>::~unordered_map<T>(void)
        1224            6  public: class std::map<T> const & __cdecl OrtValue::Get<T>(void)const
        1217            9  public: int __cdecl Eigen::DenseBase<T>::redux<T>(struct Eigen::internal::scalar_sum_op<T> const &)const
        1210            2  public: __cdecl onnxruntime::contrib::CDist<T>::CDist<T>(class onnxruntime::OpKernelInfo const &)
        1195           13  public: void __cdecl google::protobuf::internal::RepeatedPtrFieldBase::Clear<T>(void)
        1192           12  private: virtual void __cdecl std::_Func_impl_no_alloc<T>::_Do_call(class gsl::span<T> &&,class gsl::span<T> &&,double &&)
        1184            3  static class onnxruntime::common::Status onnxruntime::utils::CopySparseData<T>(unsigned __int64, const class onnx::TensorProto & const, class gsl::span<T>, class std::function<T>)
        1178            6  public: double __cdecl Eigen::DenseBase<T>::redux<T>(struct Eigen::internal::scalar_sum_op<T> const &)const
        1178            4  public: virtual void __cdecl Dml::DmlOperatorElementwiseBinaryLoop<T>::Compute(class MLOperatorKernelContext const &)
        1178            3  public: virtual long __cdecl Windows::AI::MachineLearning::Adapter::OpNodeInfoWrapper<T>::GetInputTensorShape(unsigned int,unsigned int,unsigned int *)const
        1172            2  struct std::pair<T> std::_Hash<T>::_Try_emplace<T>(class onnxruntime::NodeArg * & const)
        1161            2  class onnxruntime::common::Status __cdecl onnxruntime::GatherCopyData<T>(class onnxruntime::Tensor const *,unsigned char const *,unsigned char *,bool,unsigned __int64,__int64,__int64,__int64,__int64,__int64,class onnxruntime::TensorShape const &,__int64,class onnxruntime::concurrency::ThreadPool *)
        1160            8  static void <T>::<T>(const float *, float *, const float *, float *, int, float, float)
        1160            8  static void <T>::<T>(float *, const float *, const float *, float *, int, float, float)
        1148            4  public: class onnxruntime::common::Status __cdecl onnxruntime::OpNodeProtoHelper<T>::GetAttrs<T>(class std::basic_string<T> const &,class gsl::span<T>)const
        1146            7  void __cdecl MlasActivationKernel<T>(struct MLAS_ACTIVATION const *,float *,float const *,unsigned __int64,unsigned __int64,unsigned __int64)
        1132            2  void std::_Sort_unchecked<T>(__int64 *, __int64 *, __int64, struct onnxruntime::GreaterValueCmp<T>)
        1132            2  void std::_Sort_unchecked<T>(__int64 *, __int64 *, __int64, struct onnxruntime::LesserValueCmp<T>)
        1112            4  public: static void __cdecl Eigen::internal::generic_product_impl<T>::eval_dynamic<T>(class Eigen::Map<T> &,class Eigen::Map<T> const &,class Eigen::Map<T> const &,struct Eigen::internal::assign_op<T> const &)
        1112            2  public: static void __cdecl Eigen::internal::generic_product_impl<T>::subTo<T>(class Eigen::Ref<T> &,class Eigen::Ref<T> const &,class Eigen::Ref<T> const &)
        1107            3  void __cdecl Eigen::internal::outer_product_selector_run<T>(class Eigen::Block<T> &,class Eigen::Block<T> const &,class Eigen::Block<T> const &,struct Eigen::internal::generic_product_impl<T>::sub const &,struct Eigen::internal::true_type const &)
        1106            2  protected: struct std::_Tree_find_hint_result<T> __cdecl std::_Tree<T>::_Find_hint<T>(struct std::_Tree_node<T> * const,int const &)const
        1083            3  bool __cdecl onnx::getRepeatedAttribute<T>(struct onnx::InferenceContext &,class std::basic_string<T>,class std::vector<T> &)
        1078            2  public: __cdecl onnxruntime::contrib::QLinearLeakyRelu<T>::QLinearLeakyRelu<T>(class onnxruntime::OpKernelInfo const &)
        1072            8  static void <T>::<T>(const float *, float *, float *, int, float, float)
        1060            8  void std::_Func_impl_no_alloc<T>::_Do_call(__int64 *, __int64 *)
        1054            2  public: __cdecl onnxruntime::contrib::SkipLayerNorm<T>::SkipLayerNorm<T>(class onnxruntime::OpKernelInfo const &)
        1053            3  public: static union __m128 __cdecl Eigen::internal::packetwise_redux_impl<T>::run<T>(class Eigen::internal::redux_evaluator<T> const &,struct Eigen::internal::scalar_sum_op<T> const &,__int64)
