Raw Symbols
Total Count  : 21842
Total Size   : 1073672
Unattributed : 175711
--------------------------------------
Sorted by Size
        Size Section/Type  Name                                                                                                                      Source
          32           14  static  `_winml::TensorBase<T>::TensorBase<T>'...'::dtor$3()
          32           12  static  `_winml::TensorBase<T>::CreateFromBuffer'...'::dtor$6()
          32            2  static  `winrt::impl::input_map<T>::input_map<T>'...'::dtor$4()
          32            2  static  `winrt::Microsoft::AI::MachineLearning::implementation::LearningModel::LearningModel'...'::dtor$3()
          32            2  static  `winrt::Microsoft::AI::MachineLearning::implementation::LearningModel::LearningModel'...'::dtor$4()
          32            2  static  `winrt::Microsoft::AI::MachineLearning::implementation::LearningModel::LearningModel'...'::dtor$5()
          30            5  public: virtual unsigned int __cdecl winrt::impl::implements_delegate<T>::AddRef(void)
          29           13  static  `std::make_shared<T>'...'::dtor$0()
          29            3  static  `std::make_unique<T>'...'::dtor$0()
          28           25  static  `winrt::make<T>'...'::dtor$8()
          28            2  static  `Microsoft::WRL::Details::MakeAndInitialize<T>'...'::dtor$1()
          28            2  static  `winrt::Microsoft::AI::MachineLearning::implementation::LearningModel::LearningModel'...'::dtor$6()
          26            8  public: virtual unsigned long __cdecl Microsoft::WRL::Details::RuntimeClassImpl<T>::AddRef(void)
          25           31  private: virtual void __cdecl std::_Ref_count_obj2<T>::_Delete_this(void)
          24           14  static  `_winml::TensorBase<T>::TensorBase<T>'...'::dtor$0()
          24           13  static  `_winml::TensorBase<T>::CreateFromIterable'...'::dtor$0()
          24           13  static  `std::_Construct_in_place<T>'...'::dtor$0()


Merged Overloaded Symbols
Merged Count  : 3311
--------------------------------------
Sorted by Total Count
  Total Size  Total Count  Name
           4          454  winrt::to_abi<T>
        8197          344  winrt::impl::produce_base<T>::GetIids
        4121          344  winrt::impl::produce_base<T>::QueryInterface
         805          344  winrt::impl::produce_base<T>::Release
         771          344  winrt::impl::produce_base<T>::GetRuntimeClassName
         378          344  winrt::impl::produce_base<T>::AddRef
         346          344  winrt::impl::produce_base<T>::GetTrustLevel
       22152          282  winrt::impl::produce<T>::`vftable'
        4048          253  winrt::impl::guid_storage<T>::value
       43497          230  winrt::make<T>
         351          211  `winrt::make<T>'...'::dtor$0
       22924          169  winrt::impl::find_iid<T>
        7966          169  winrt::impl::root_implements<T>::NonDelegatingGetRuntimeClassName
        2772          169  winrt::implements<T>::get_local_iids
         825          169  winrt::implements<T>::find_interface
         252          169  winrt::impl::root_implements<T>::NonDelegatingGetTrustLevel
         131          169  winrt::implements<T>::get_unknown
          50          169  winrt::implements<T>::find_inspectable
          21          169  winrt::impl::find_inspectable<T>
           3          169  winrt::impl::root_implements<T>::GetTrustLevel
       72890          150  winrt::impl::root_implements<T>::query_interface
         130          150  winrt::impl::root_implements<T>::AddRef
          58          133  winrt::impl::detach_from<T>
        7501          128  winrt::impl::try_as<T>
        7298          126  winrt::implements<T>::GetRuntimeClassName
          81          119  winrt::com_ptr<T>::unconditional_release_ref
        1073          115  winrt::implements<T>::Release
        4368          101  winrt::impl::uncloaked_iids<T>::value
        7200           94  winrt::impl::produce<T>::GetMany
         670           94  `winrt::make<T>'...'::dtor$1
          44           89  `winrt::impl::root_implements<T>::NonDelegatingGetRuntimeClassName'...'::catch$6
       12650           86  winrt::impl::name<T>::value
        1969           85  std::_Construct_in_place<T>
        7059           80  winrt::impl::as<T>
         114           80  `winrt::impl::as<T>'...'::dtor$0
          44           80  `winrt::impl::root_implements<T>::NonDelegatingGetRuntimeClassName'...'::catch$2
           0           80  `winrt::impl::root_implements<T>::NonDelegatingGetTrustLevel'...'::catch$0
         887           77  winrt::impl::produce<T>::get_Size
          96           73  winrt::implements<T>::AddRef
          63           73  winrt::implements<T>::QueryInterface
          22           73  winrt::com_ptr<T>::~com_ptr<T>
          42           67  winrt::impl::make_array_iterator<T>
        4638           57  std::vector<T>::_Emplace_reallocate<T>
          64           57  winrt::detach_abi<T>
        2772           56  winrt::impl::produce<T>::IndexOf
        2622           56  winrt::impl::produce<T>::GetAt
         615           50  std::_Uninitialized_move<T>
          18           50  std::vector<T>::_Xlength
        1470           49  winrt::impl::begin<T>
         600           49  std::vector<T>::~vector<T>
          90           49  winrt::impl::end<T>
         471           45  _winml::Strings::HStringFromUTF8
        1017           44  winrt::impl::consume_IIterable<T>::First
          38           44  `winrt::impl::consume_IIterable<T>::First'...'::dtor$0
           0           44  `winrt::impl::begin<T>'...'::dtor$0
          89           42  std::shared_ptr<T>::~shared_ptr<T>
          18           42  winrt::impl::empty_value<T>
         204           41  winrt::impl::produce<T>::get_Kind
         648           40  winrt::impl::root_implements<T>::GetIids
        4110           39  winrt::impl::produce<T>::First
         817           39  winrt::impl::produce<T>::Clear
          52           39  `winrt::make<T>'...'::dtor$6
        3447           38  winrt::impl::produce<T>::get_Current
         920           38  winrt::impl::produce<T>::MoveNext
         566           38  std::_Destroy_range<T>
         229           38  winrt::impl::produce<T>::get_HasCurrent
         156           38  winrt::iterable_base<T>::iterator::`scalar deleting destructor'
         122           38  winrt::impl::produce<T>::GetView
          32           38  `winrt::make<T>'...'::dtor$7
           0           38  `winrt::impl::produce<T>::First'...'::catch$4
           0           38  `winrt::impl::produce<T>::get_HasCurrent'...'::catch$0
           0           38  `winrt::impl::produce<T>::MoveNext'...'::catch$0
        2072           37  winrt::iterable_base<T>::iterator::`vftable'
          18           37  [thunk]:winrt::implements<T>::AddRef`adjustor{8}'
          18           37  [thunk]:winrt::implements<T>::QueryInterface`adjustor{8}'
          18           37  [thunk]:winrt::implements<T>::Release`adjustor{8}'
           0           37  winrt::Windows::Foundation::Collections::IIterator<T>::~IIterator<T>
         801           36  std::_Destroy_in_place<T>
           0           36  winrt::Windows::Foundation::Collections::IIterable<T>::~IIterable<T>
         110           35  winrt::attach_abi<T>
          34           34  winrt::get_self<T>
          12           34  `winrt::impl::as<T>'...'::dtor$1
           0           33  winrt::put_abi<T>
         301           31  std::_Ref_count_obj2<T>::`scalar deleting destructor'
          87           31  std::operator==<T>
          63           31  std::_Ref_count_obj2<T>::_Destroy
          25           31  std::_Ref_count_obj2<T>::_Delete_this
          13           31  winrt::get_abi<T>
         552           30  std::_Uninitialized_copy<T>
           0           29  std::_Refancy<T>
        1890           28  winrt::impl::produce<T>::ReplaceAll
        1835           28  winrt::impl::produce<T>::InsertAt
        1568           28  winrt::impl::input_vector<T>::`vftable'
        1271           28  winrt::impl::produce<T>::RemoveAt
        1214           28  winrt::impl::produce<T>::Append
        1197           28  winrt::impl::produce<T>::SetAt
         953           28  winrt::impl::produce<T>::RemoveAtEnd
         738           28  winrt::impl::input_vector<T>::`scalar deleting destructor'
         644           28  winrt::single_threaded_vector<T>
           0           28  `winrt::impl::produce<T>::GetAt'...'::catch$8
           0           28  `winrt::impl::produce<T>::InsertAt'...'::catch$0
           0           28  `winrt::impl::produce<T>::ReplaceAll'...'::catch$0
           0           28  `winrt::impl::produce<T>::SetAt'...'::catch$0
           0           28  winrt::Windows::Foundation::Collections::IVector<T>::~IVector<T>
           0           28  winrt::Windows::Foundation::Collections::IVectorView<T>::~IVectorView<T>
          47           27  IID_PPV_ARGS_Helper<T>
          19           27  std::_Fix_arg<T>
        3094           26  _winml::TensorBase<T>::Create
         158           26  _winml::TensorMemoryBufferReference<T>::Closed
          32           25  `winrt::make<T>'...'::dtor$9
          28           25  `winrt::make<T>'...'::dtor$8
          20           24  winrt::operator==<T>
          12           24  `std::_Construct_in_place<T>'...'::dtor$5
           0           24  winrt::implements<T>::~implements<T>
          48           23  std::_Copy_memmove<T>
        4552           21  winrt::impl::produce<T>::Lookup
        1252           21  winrt::impl::produce<T>::HasKey
        1064           21  _winml::TensorBase<T>::`vftable'
          12           21  `_winml::Strings::HStringFromUTF8'...'::dtor$1
           0           21  `_winml::Strings::HStringFromUTF8'...'::dtor$3
          44           20  `winrt::impl::produce<T>::GetMany'...'::catch$0
          42           20  winrt::impl::produce_base<T>::shim
          38           20  `_winml::Strings::HStringFromUTF8'...'::dtor$0
          16           20  winrt::operator!=<T>
           0           20  `winrt::impl::produce<T>::GetAt'...'::catch$0
           0           20  winrt::impl::root_implements<T>::abi_guard::abi_guard
        2747           19  Microsoft::WRL::Details::MakeAndInitialize<T>
        2692           19  winrt::impl::make_factory<T>
         993           19  winrt::impl::root_implements<T>::QueryInterface
         275           19  winrt::impl::com_array_proxy<T>::~com_array_proxy<T>
         174           19  winrt::impl::produce<T>::ActivateInstance
           0           19  `winrt::impl::make_factory<T>'...'::dtor$0
         856           18  winrt::vector_base<T>::InsertAt
         715           18  winrt::vector_base<T>::assign<T>
         237           18  std::_Copy_unchecked<T>
         110           18  winrt::impl::produce<T>::Close
          44           18  `winrt::impl::produce<T>::ActivateInstance'...'::catch$2
           0           18  `winrt::impl::produce<T>::get_Kind'...'::catch$0
          41           17  Microsoft::WRL::ComPtr<T>::~ComPtr<T>
           0           17  `winrt::impl::consume_IIterable<T>::First'...'::dtor$1
         286           16  std::shared_ptr<T>::operator=
          74           16  `winrt::make<T>'...'::dtor$2
       23894           15  _winml::SequenceBase<T>::GetValue
